"Mokhtar Dhouieb","['years1=1972-1979|clubs1=[[CS Sfaxien]]|caps1=|goals1=\n|years2=1979–1980|clubs2=[[Al-Nassr FC|Al-Nassr]]|caps2=|goals2=\n|years3=1980-1982|clubs3=[[CS Sfaxien]]|caps3=|goals3=\n|totalcaps=|totalgoals=\n| ']"
"Fernando Hierro","['years1 = 1973–1978 | youthclubs1 = [[Vélez CF|Vélez]]\n|youthyears2 = 1979 | youthclubs2 = [[CD Málaga|Málaga]]\n|youthyears3 = 1980–1986 | youthclubs3 = [[Vélez CF|Vélez]]\n|years1 = 1986–1987 | clubs1 = [[Real Valladolid Promesas|Valladolid B]] | caps1 = | goals1 = \n|years2 = 1987–1989 | clubs2 = [[Real Valladolid|Valladolid]] | caps2 = 58 | goals2 = 3\n|years3 = 1989–2003 | clubs3 = [[Real Madrid CF|Real Madrid]] | caps3 = 439 | goals3 = 102\n|years4 = 2003–2004 | clubs4 = [[Al-Rayyan SC|Al-Rayyan]] | caps4 = 19 | goals4 = 3\n|years5 = 2004–2005 | clubs5 = [[Bolton Wanderers F.C.|Bolton Wanderers]] | caps5 = 29 | goals5 = 1\n|totalcaps = 545 | totalgoals = 109\n|']"
"Jim Brown","[]"
"John O'Brien","[]"
"Roozbeh Cheshmi","['years1 = 2005–2008\n| youthclubs1 = [[Paykan F.C.|Paykan]]\n| youthyears2 = 2008–2013\n| youthclubs2 = [[Persepolis F.C. Reserves and Academy|Persepolis]]\n| youthyears3 = 2011–2013\n| youthclubs3 = → [[Moghavemat Tehran F.C.|Moghavemat Tehran]] (loan)\n| years1 = 2013–2015\n| clubs1 = [[Saba Qom F.C.|Saba Qom]]\n| caps1 = 49\n| goals1 = 1\n| years2 = 2015–2020\n| clubs2 = [[Esteghlal F.C.|Esteghlal]]\n| caps2 = 89\n| goals2 = 4\n| years3 = 2020–2021\n| clubs3 = [[Umm Salal SC|Umm Salal]]\n| caps3 = 18\n| goals3 = 1\n| years4 = 2021–\n| clubs4 = [[Esteghlal F.C.|Esteghlal]]\n| caps4 = 66\n| goals4 = 3\n| ']"
"Mark Wright","[]"
"Ricardo Pavoni","['years1 =\n| youthclubs1 =\n|  years1 = 1960–1964\n| years2 = 1965–1976\n|  clubs1 = [[Defensor Sporting Club]]\n| clubs2 = [[Club Atlético Independiente|Independiente]]\n| caps1 = ?\n| caps2 = 423\n| goals1 = ?\n| goals2 = 57\n| ']"
"Giorgian De Arrascaeta","['years1 = 2007–2012\n| youthclubs1 = [[Defensor Sporting]]\n| years1 = 2012–2014\n| clubs1 = [[Defensor Sporting]]\n| caps1 = 53\n| goals1 = 16\n| years2 = 2015–2018\n| clubs2 = [[Cruzeiro Esporte Clube|Cruzeiro]]\n| caps2 = 138\n| goals2 = 39\n| years3 = 2019–\n| clubs3 = [[CR Flamengo|Flamengo]]\n| caps3 = 177\n| goals3 = 48\n| ']"
"Moderato Wisintainer","['years1      = 1921–1922 |clubs1= [[Cruzeiro Esporte Clube|Palestra Itália]]            |caps1= ? |goals1= ?\n|years2      = 1923–1930 |clubs2= [[Clube de Regatas do Flamengo|Flamengo]]       |caps2= 100 |goals2= 17\n|years3      = 1931–1932 |clubs3= [[Guarany Futebol Clube|Guarany]]       |caps3= ? |goals3= ?\n|']"
"Maniche","['years1 = 1989–1996 | youthclubs1 = [[S.L. Benfica (youth)|Benfica]]\n|years1 = 1995–1996 | clubs1 = [[S.L. Benfica|Benfica]] | caps1 = 0 | goals1 = 0\n|years2 = 1996–1999 | clubs2 = [[F.C. Alverca|Alverca]] | caps2 = 78 | goals2 = 10\n|years3 = 1999–2002 | clubs3 = [[S.L. Benfica|Benfica]] | caps3 = 54 | goals3 = 11\n|years4 = 2002 | clubs4 = [[S.L. Benfica B|Benfica B]] | caps4 = 1 | goals4 = 0\n|years5 = 2002–2005 | clubs5 = [[FC Porto|Porto]] | caps5  = 80 | goals5 = 16\n|years6 = 2005–2006 | clubs6 = [[FC Dynamo Moscow|Dynamo Moscow]] | caps6 = 12 | goals6 = 2\n|years7 = 2006 | clubs7 = → [[Chelsea F.C.|Chelsea]] (loan) | caps7 = 8 | goals7 = 0\n|years8 = 2006–2009 | clubs8 = [[Atlético Madrid]] | caps8 = 64 | goals8 = 7\n|years9 = 2008 | clubs9 = → [[Inter Milan]] (loan) | caps9 = 8 | goals9 = 1\n|years10 = 2009–2010 | clubs10 = [[1. FC Köln|Köln]] | caps10 = 30 | goals10 = 2\n|years11 = 2010–2011 | clubs11 = [[Sporting CP]] | caps11 = 17 | goals11 = 1 \n|totalcaps = 347 | totalgoals = 43\n|']"
"Éder Aleixo de Assis","['years1 = \n| youthclubs1 = \n| years1 = 1975–1976 \n| years2 = 1977–1979 \n| years3 = 1980–1985 \n| years4 = 1985 \n| years5 = 1986 \n| years6 = 1987 \n| years7 = 1987 \n| years8 = 1988 \n| years9 = 1988 \n| years10 = 1988 \n| years11 = 1988–1989  \n| years13 = 1989–1990 \n| years14 = 1991 \n| years15 = 1992 \n| years16 = 1993 \n| years17 = 1994–1995 \n| years18 = 1995–1996 \n| years19 = 1996\n| clubs1 = [[América Futebol Clube (MG)|América Mineiro]] \n| clubs2 = [[Grêmio Foot-Ball Porto Alegrense|Grêmio]] \n| clubs3 = [[Clube Atlético Mineiro|Atlético Mineiro]] \n| clubs4 = [[Associação Atlética Internacional (Limeira)|Inter de Limeira]] \n| clubs5 = [[Sociedade Esportiva Palmeiras|Palmeiras]] \n| clubs6 = [[Santos FC|Santos]] \n| clubs7 = [[Sport Club do Recife|Sport Recife]] \n| clubs8 = [[Botafogo de Futebol e Regatas|Botafogo]] \n| clubs9 = [[Clube Atlético Paranaense|Atlético Paranaense]] \n| clubs10 = [[Cerro Porteño]] \n| clubs11 = [[Malatyaspor]] \n| clubs13 = [[Clube Atlético Mineiro|Atlético Mineiro]] \n| clubs14 = [[Clube Atlético Paranaense|Atlético Paranaense]] \n| clubs15 = [[União São João Esporte Clube|União São João]] \n| clubs16 = [[Cruzeiro Esporte Clube|Cruzeiro]] \n| clubs17 = [[Clube Atlético Mineiro|Atlético Mineiro]] \n| clubs18 = [[União São João Esporte Clube|União São João]] \n| clubs19 = [[Sociedade Esportiva do Gama|Gama]]\n| caps1 = 26  \n| caps2 = 47   \n| caps3 = 79   \n| caps4 = \n| caps5 = 8   \n| caps6 = \n| caps7 = \n| caps8 = 6   \n| caps9 = \n| caps10 = \n| caps11 =   \n| caps12 = 1\n| caps13 = 19   \n| caps14 = 9   \n| caps15 = \n| caps16 = \n| caps17 = \n| caps18 = \n| goals1 = 6\n| goals2 = 14  \n| goals3 = 27  \n| goals4 = \n| goals5 = 1  \n| goals6 = \n| goals7 = \n| goals8 = 1  \n| goals9 = \n| goals10 = \n| goals11 =  \n| goals12 = 0\n| goals13 = 2  \n| goals14 = 3  \n| goals15 = \n| goals16 = \n| goals17 = \n| goals18 = \n| ']"
"József Varga","[]"
